Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,  ,Delivery Time,Batch,Final Area,Final X,Final Y,Stacking Start Height,Stacking Height
steel_911,Q235D,4WJADE8,GB/T 2025-2015,18,3500,7500,F4,2023-01-03,200002,2023-09-18,Q12,3,1,0,442.0,460.0
steel_912,Q245R(R-HIC),NWI1M3X,GB/T 6060-2017,18,4700,7500,F8,2023-01-01,200002,2023-04-28,Q2,4,1,1,431.0,449.0
steel_913,Q345R(R-HIC),5USN2VI,GB/T 5050-2018,16,2700,11500,F7,2023-01-03,400004,2023-05-27,Q14,3,0,0,688.0,704.0
steel_914,Q345R(R-HIC),3MBJKIE,GB/T 6060-2017,25,3500,5000,F6,2023-01-03,400004,2023-07-21,Q14,3,0,1,659.0,684.0
steel_915,Q235B,FHYBE1H,GB/T 3050-2020,10,2700,7500,F7,2023-01-01,100001,2023-07-31,Q1,3,1,0,460.0,470.0
steel_916,Q245A,TXMSCFY,GB/T 6060-2017,25,2500,5000,F7,2023-01-03,100001,2023-01-12,Q11,3,1,1,618.0,643.0
steel_917,Q235C,H3QO1NG,GB/T 3050-2020,16,2500,7500,F1,2023-01-01,100001,2023-04-25,Q1,1,1,1,314.0,330.0
steel_918,Q235B,TC26OK3,GB/T 2025-2015,25,4700,7500,F2,2023-01-02,400004,2023-07-19,Q9,1,1,2,323.0,348.0
steel_919,Q245A,TXMSCFY,GB/T 5050-2018,16,2700,11500,F3,2023-01-01,200002,2023-04-06,Q2,3,1,0,470.0,486.0
steel_920,Q235B,72KYO7Z,GB/T 1122-2021,16,2500,7500,F8,2023-01-02,500005,2023-08-24,Q10,2,0,1,544.0,560.0
steel_921,Q345R(R-HIC),44UFVT6,GB/T 2025-2015,15,4700,7500,F8,2023-01-02,100001,2023-02-09,Q6,5,0,0,587.0,602.0
steel_922,Q235C,YIJ5EPJ,GB/T 3050-2020,8,2700,15000,F1,2023-01-03,300003,2023-12-07,Q13,3,0,1,684.0,692.0
steel_923,Q235D,NM4OMFX,GB/T 1122-2021,10,2700,11500,F2,2023-01-02,100001,2023-03-24,Q6,2,2,0,540.0,550.0
steel_924,Q235C,B3L02BV,GB/T 1122-2021,21,2700,17000,F6,2023-01-02,500005,2023-05-26,Q10,4,1,1,449.0,470.0
steel_925,Q245R(R-HIC),TDZF6LU,GB/T 2025-2015,8,4700,7500,F4,2023-01-03,400004,2023-01-29,Q14,5,0,0,602.0,610.0
steel_926,Q235C,ZE9E4AH,GB/T 4040-2019,20,3500,5000,F2,2023-01-03,200002,2023-06-23,Q12,0,1,2,344.0,364.0
steel_927,Q345C,2R5PROE,GB/T 3050-2020,16,4700,11500,F4,2023-01-03,200002,2023-03-15,Q12,3,1,0,486.0,502.0
steel_928,Q245A,TXMSCFY,GB/T 3050-2020,10,3500,7500,F4,2023-01-01,200002,2023-05-13,Q2,2,1,1,304.0,314.0
steel_929,Q235D,10HIHO7,GB/T 2025-2015,21,4700,7500,F7,2023-01-02,100001,2023-03-25,Q6,4,0,0,591.0,612.0
steel_930,Q345C,IUIEMCP,GB/T 5050-2018,16,4700,11500,F5,2023-01-01,500005,2023-02-27,Q5,3,0,1,692.0,708.0
steel_931,Q235D,0MVYTA0,GB/T 5050-2018,20,2500,13000,F7,2023-01-02,400004,2023-04-12,Q9,1,0,2,292.0,312.0
steel_932,Q345R(R-HIC),10HIHO7,GB/T 1122-2021,8,2700,17000,F3,2023-01-01,400004,2023-03-24,Q4,0,1,0,242.0,250.0
steel_933,Q245R(R-HIC),BRM0WHW,GB/T 5050-2018,16,4700,15000,F8,2023-01-02,100001,2023-11-07,Q6,4,0,0,612.0,628.0
steel_934,Q345B,E5ESJK2,GB/T 4040-2019,8,2700,5000,F4,2023-01-01,200002,2023-02-05,Q2,0,1,2,364.0,372.0
steel_935,Q235D,MZOA1RK,GB/T 4040-2019,8,4700,7500,F6,2023-01-01,400004,2023-12-19,Q4,4,1,0,668.0,676.0
steel_936,Q345B,1KVERUC,GB/T 2025-2015,25,4700,7500,F7,2023-01-03,200002,2023-02-16,Q12,4,1,1,470.0,495.0
steel_937,Q235B,Z2JJXFC,GB/T 6060-2017,18,4700,7500,F3,2023-01-01,300003,2023-05-03,Q3,0,0,0,452.0,470.0
steel_938,Q245R(R-HIC),G538PC9,GB/T 6060-2017,15,2700,11500,F7,2023-01-02,100001,2023-11-12,Q6,3,0,1,708.0,723.0
steel_939,Q235D,8SB016D,GB/T 6060-2017,21,2700,11500,F5,2023-01-01,500005,2023-10-08,Q5,3,1,0,502.0,523.0
steel_940,Q345R(R-HIC),161U7IT,GB/T 2025-2015,20,4700,7500,F1,2023-01-01,500005,2023-11-22,Q5,1,1,0,343.0,363.0
steel_941,Q245R(R-HIC),J7251CH,GB/T 6060-2017,25,2700,5000,F1,2023-01-03,400004,2023-03-14,Q14,1,1,1,330.0,355.0
steel_942,Q235B,ZAO3KZP,GB/T 1122-2021,18,4700,11500,F3,2023-01-02,100001,2023-04-19,Q6,2,2,1,386.0,404.0
steel_943,Q245A,P00VUNJ,GB/T 1122-2021,16,2500,7500,F5,2023-01-01,400004,2023-03-29,Q4,2,0,0,358.0,374.0
steel_944,Q235D,RF2ACIX,GB/T 2025-2015,15,4700,11500,F1,2023-01-02,100001,2023-07-12,Q6,3,1,1,643.0,658.0
steel_945,Q235C,UJVZH9X,GB/T 6060-2017,16,4700,7500,F6,2023-01-01,400004,2023-01-06,Q4,0,0,0,470.0,486.0
steel_946,Q235B,8MKPONK,GB/T 5050-2018,25,2700,11500,F5,2023-01-03,200002,2023-10-01,Q12,2,1,1,314.0,339.0
steel_947,Q235B,979YRZV,GB/T 4040-2019,8,2700,13000,F1,2023-01-03,500005,2023-08-29,Q15,0,0,2,307.0,315.0
steel_948,Q345C,P4HCFYR,GB/T 6060-2017,25,4700,11500,F7,2023-01-03,500005,2023-07-22,Q15,5,1,1,602.0,627.0
steel_949,Q235D,04IDY93,GB/T 2025-2015,18,2700,15000,F5,2023-01-02,300003,2023-07-11,Q8,0,1,1,326.0,344.0
steel_950,Q235C,RTH5WLX,GB/T 5050-2018,18,3500,7500,F3,2023-01-02,500005,2023-10-13,Q10,1,1,2,348.0,366.0
steel_951,Q345C,2R5PROE,GB/T 6060-2017,10,4700,7500,F7,2023-01-03,100001,2023-01-07,Q11,4,1,0,676.0,686.0
steel_952,Q345C,4VKBN6F,GB/T 6060-2017,20,4700,7500,F8,2023-01-01,100001,2023-06-01,Q1,1,2,1,446.0,466.0
steel_953,Q235C,S85NKSK,GB/T 6060-2017,21,4700,5000,F2,2023-01-03,100001,2023-12-18,Q11,4,0,0,628.0,649.0
steel_954,Q235B,28F5IXF,GB/T 1122-2021,18,2500,5000,F6,2023-01-02,400004,2023-04-22,Q9,0,0,1,341.0,359.0
steel_955,Q245A,JTJ5X69,GB/T 6060-2017,18,2500,11500,F6,2023-01-01,400004,2023-10-30,Q4,5,1,0,699.0,717.0
steel_956,Q345B,8CZMUEA,GB/T 1122-2021,25,4700,7500,F2,2023-01-01,500005,2023-07-28,Q5,3,1,1,658.0,683.0
steel_957,Q345C,P00VUNJ,GB/T 5050-2018,15,2500,7500,F2,2023-01-02,500005,2023-11-02,Q10,1,1,1,355.0,370.0
steel_958,Q245A,KQ891BC,GB/T 4040-2019,20,4700,11500,F8,2023-01-01,500005,2023-05-24,Q5,1,1,2,366.0,386.0
steel_959,Q235C,B94WQ6E,GB/T 4040-2019,18,3500,11500,F8,2023-01-03,500005,2023-11-04,Q15,4,1,0,686.0,704.0
steel_960,Q345R(R-HIC),S12UU4J,GB/T 2025-2015,18,4700,11500,F4,2023-01-02,400004,2023-12-11,Q9,3,1,1,683.0,701.0
steel_961,Q235C,7Y5SPMH,GB/T 1122-2021,15,2700,7500,F6,2023-01-02,300003,2023-07-15,Q8,2,0,0,374.0,389.0
steel_962,Q235B,VHARAWS,GB/T 5050-2018,21,3500,7500,F6,2023-01-01,500005,2023-03-28,Q5,1,0,1,273.0,294.0
steel_963,Q345B,Q4IJWB6,GB/T 1122-2021,25,2700,5000,F1,2023-01-01,500005,2023-04-10,Q5,2,1,0,448.0,473.0
steel_964,Q235B,04IDY93,GB/T 4040-2019,10,2700,5000,F4,2023-01-03,100001,2023-05-26,Q11,4,1,1,495.0,505.0
steel_965,Q235C,YQF68EE,GB/T 6060-2017,15,4700,7500,F2,2023-01-03,300003,2023-12-31,Q13,2,2,0,550.0,565.0
steel_966,Q345C,7SM6KVU,GB/T 2025-2015,15,2700,13000,F1,2023-01-01,400004,2023-11-04,Q4,5,0,1,549.0,564.0
steel_967,Q245A,4KVLJAV,GB/T 5050-2018,16,4700,7500,F5,2023-01-03,500005,2023-02-17,Q15,3,1,0,523.0,539.0
steel_968,Q345B,7IX24X6,GB/T 1122-2021,8,4700,17000,F7,2023-01-02,400004,2023-01-10,Q9,2,0,1,560.0,568.0
steel_969,Q245A,O1Y7XMN,GB/T 1122-2021,10,3500,7500,F8,2023-01-01,100001,2023-05-24,Q1,4,0,0,649.0,659.0
steel_970,Q345C,P4HCFYR,GB/T 4040-2019,10,2700,5000,F1,2023-01-03,300003,2023-09-30,Q13,0,0,1,359.0,369.0
steel_971,Q245R(R-HIC),5USN2VI,GB/T 5050-2018,21,4700,5000,F7,2023-01-02,200002,2023-08-22,Q7,4,1,0,704.0,725.0
steel_972,Q345C,3KX4URW,GB/T 3050-2020,8,4700,13000,F2,2023-01-02,200002,2023-10-28,Q7,4,1,1,505.0,513.0
steel_973,Q235D,JGW5Z76,GB/T 3050-2020,15,2500,13000,F5,2023-01-01,200002,2023-09-29,Q2,5,0,0,610.0,625.0
steel_974,Q235D,WM7J4YE,GB/T 3050-2020,16,3500,11500,F6,2023-01-02,300003,2023-04-24,Q8,3,0,1,723.0,739.0
steel_975,Q245A,64ZVC5J,GB/T 2025-2015,8,2500,5000,F6,2023-01-03,400004,2023-08-04,Q14,0,2,0,452.0,460.0
steel_976,Q245R(R-HIC),91N3B13,GB/T 5050-2018,20,4700,11500,F6,2023-01-01,500005,2023-06-08,Q5,0,2,1,373.0,393.0
steel_977,Q245R(R-HIC),02HHPJ6,GB/T 5050-2018,8,2500,7500,F8,2023-01-02,300003,2023-09-29,Q8,4,0,0,659.0,667.0
steel_978,Q345B,FXZU007,GB/T 1122-2021,25,4700,5000,F2,2023-01-01,200002,2023-09-25,Q2,2,2,1,404.0,429.0
steel_979,Q345C,KHE3W7A,GB/T 4040-2019,8,2700,5000,F8,2023-01-03,300003,2023-08-06,Q13,0,0,2,315.0,323.0
steel_980,Q235D,P4HCFYR,GB/T 2025-2015,15,4700,7500,F4,2023-01-01,400004,2023-12-26,Q4,5,1,1,627.0,642.0
steel_981,Q235C,K6CAJCP,GB/T 5050-2018,15,4700,11500,F5,2023-01-03,500005,2023-07-26,Q15,1,1,1,370.0,385.0
steel_982,Q235D,JTJ5X69,GB/T 5050-2018,15,3500,15000,F3,2023-01-01,200002,2023-12-02,Q2,2,1,1,339.0,354.0
steel_983,Q235C,FHYBE1H,GB/T 3050-2020,21,4700,11500,F5,2023-01-01,300003,2023-11-10,Q3,4,1,0,725.0,746.0
steel_984,Q235C,B94WQ6E,GB/T 6060-2017,10,3500,7500,F5,2023-01-03,400004,2023-08-17,Q14,0,2,1,393.0,403.0
steel_985,Q345B,RA9VXLL,GB/T 1122-2021,15,4700,7500,F5,2023-01-01,100001,2023-02-25,Q1,0,0,0,486.0,501.0
steel_986,Q245R(R-HIC),RK231F3,GB/T 5050-2018,15,2700,15000,F2,2023-01-02,200002,2023-03-04,Q7,3,0,1,739.0,754.0
steel_987,Q345R(R-HIC),Z1OZ5T4,GB/T 4040-2019,18,2700,7500,F2,2023-01-02,300003,2023-09-13,Q8,3,1,0,539.0,557.0
steel_988,Q245R(R-HIC),4QD4SBI,GB/T 4040-2019,8,4700,5000,F5,2023-01-01,100001,2023-01-23,Q1,3,1,1,701.0,709.0
steel_989,Q345B,NWI1M3X,GB/T 1122-2021,10,3500,7500,F2,2023-01-02,300003,2023-10-21,Q8,2,2,0,565.0,575.0
steel_990,Q245A,Q0CYXUI,GB/T 4040-2019,25,4700,7500,F2,2023-01-02,300003,2023-05-31,Q8,3,0,1,754.0,779.0
steel_991,Q235B,JV10OJA,GB/T 2025-2015,18,2700,11500,F3,2023-01-01,200002,2023-04-20,Q2,2,0,0,389.0,407.0
steel_992,Q235C,72KYO7Z,GB/T 4040-2019,18,2700,7500,F1,2023-01-01,200002,2023-11-23,Q2,4,1,1,513.0,531.0
steel_993,Q345R(R-HIC),QKZDI4E,GB/T 3050-2020,16,4700,7500,F4,2023-01-01,200002,2023-10-18,Q2,4,0,0,667.0,683.0
steel_994,Q235B,Z2JJXFC,GB/T 3050-2020,16,3500,7500,F4,2023-01-01,300003,2023-06-08,Q3,5,0,1,564.0,580.0
steel_995,Q345C,UZW1FL1,GB/T 6060-2017,16,2700,7500,F8,2023-01-03,400004,2023-07-23,Q14,1,0,2,312.0,328.0
steel_996,Q345C,7Y5SPMH,GB/T 5050-2018,16,4700,5000,F5,2023-01-01,100001,2023-12-24,Q1,3,1,1,709.0,725.0
steel_997,Q345C,FA1K4WR,GB/T 4040-2019,15,3500,11500,F5,2023-01-03,400004,2023-05-17,Q14,2,0,0,407.0,422.0
steel_998,Q235D,D258TC6,GB/T 4040-2019,8,4700,11500,F4,2023-01-01,100001,2023-08-22,Q1,4,0,1,535.0,543.0
steel_999,Q245R(R-HIC),LJ8ZEUF,GB/T 4040-2019,20,2700,7500,F7,2023-01-02,100001,2023-01-03,Q6,1,2,0,314.0,334.0
steel_1000,Q345R(R-HIC),6E4XD2W,GB/T 4040-2019,16,4700,7500,F4,2023-01-01,100001,2023-12-04,Q1,0,2,1,403.0,419.0
